index,air_temp,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,cloud_opacity,dewpoint_temp,dhi,dni,ghi,gti,snow_soiling_rooftop,HourUTC
105505,2,0,0,0,0,47.2,-1.8,0,0,0,0,0,2019-01-14 01:00:00
105506,2,0,0,0,0,49.6,-1.5,0,0,0,0,4,2019-01-14 02:00:00
105507,1,0,0,0,0,75.7,-2.6,0,0,0,0,6,2019-01-14 03:00:00
105508,1,0,0,0,0,84.2,-4.3,0,0,0,0,4,2019-01-14 04:00:00
105509,1,0,0,0,0,74.7,-5.5,0,0,0,0,4,2019-01-14 05:00:00
105510,1,0,0,0,0,39.0,-6.2,0,0,0,0,2,2019-01-14 06:00:00
105511,1,2,3,2,3,26.0,-6.6,1,0,1,1,2,2019-01-14 07:00:00
105512,0,31,218,54,159,72.3,-6.2,14,0,14,13,2,2019-01-14 08:00:00
105513,1,54,457,128,366,18.7,-6.4,75,179,105,203,2,2019-01-14 09:00:00
105514,2,64,553,179,482,25.7,-6.8,100,160,132,221,2,2019-01-14 10:00:00
105515,2,67,573,193,511,7.4,-6.8,86,419,178,421,0,2019-01-14 11:00:00
105516,2,64,513,165,444,0.0,-6.8,64,513,165,444,0,2019-01-14 12:00:00
105517,2,51,363,103,289,0.0,-6.4,51,363,103,289,0,2019-01-14 13:00:00
105518,2,21,83,28,68,0.0,-5.8,21,83,28,68,0,2019-01-14 14:00:00
105519,2,0,0,0,0,0.0,-5.3,0,0,0,0,0,2019-01-14 15:00:00
105520,2,0,0,0,0,0.0,-4.8,0,0,0,0,0,2019-01-14 16:00:00
105521,2,0,0,0,0,0.0,-4.4,0,0,0,0,0,2019-01-14 17:00:00
105522,2,0,0,0,0,0.0,-4.3,0,0,0,0,0,2019-01-14 18:00:00
105523,2,0,0,0,0,0.0,-4.2,0,0,0,0,0,2019-01-14 19:00:00
105524,2,0,0,0,0,0.0,-4.1,0,0,0,0,0,2019-01-14 20:00:00
105525,2,0,0,0,0,0.0,-3.8,0,0,0,0,0,2019-01-14 21:00:00
105526,2,0,0,0,0,0.0,-3.6,0,0,0,0,0,2019-01-14 22:00:00
105527,2,0,0,0,0,6.7,-3.5,0,0,0,0,0,2019-01-14 23:00:00
105528,2,0,0,0,0,58.7,-3.1,0,0,0,0,0,2019-01-15 00:00:00
105529,2,0,0,0,0,72.9,-2.1,0,0,0,0,0,2019-01-15 01:00:00
105530,2,0,0,0,0,71.5,-1.0,0,0,0,0,0,2019-01-15 02:00:00
105531,2,0,0,0,0,77.9,-0.2,0,0,0,0,0,2019-01-15 03:00:00
105532,2,0,0,0,0,71.0,0.3,0,0,0,0,0,2019-01-15 04:00:00
105533,2,0,0,0,0,80.9,0.5,0,0,0,0,0,2019-01-15 05:00:00
105534,2,0,0,0,0,76.8,0.7,0,0,0,0,0,2019-01-15 06:00:00
105535,2,2,4,3,4,73.9,0.9,1,0,1,1,0,2019-01-15 07:00:00
105536,2,31,209,53,153,44.2,1.2,30,31,34,49,0,2019-01-15 08:00:00
105537,3,56,386,120,321,58.4,1.8,48,0,48,46,0,2019-01-15 09:00:00
105538,4,66,485,168,433,68.6,2.5,53,0,53,50,0,2019-01-15 10:00:00
105539,4,66,518,181,467,67.0,3.2,60,0,60,57,0,2019-01-15 11:00:00
105540,5,65,441,153,393,58.7,4.2,63,0,63,59,0,2019-01-15 12:00:00
105541,6,54,269,93,231,43.3,5.2,51,0,51,48,0,2019-01-15 13:00:00
105542,7,22,69,28,60,82.9,5.4,8,0,8,7,0,2019-01-15 14:00:00
105543,7,0,0,0,0,92.1,5.0,0,0,0,0,0,2019-01-15 15:00:00
105544,6,0,0,0,0,78.2,4.3,0,0,0,0,0,2019-01-15 16:00:00
105545,6,0,0,0,0,70.5,3.8,0,0,0,0,0,2019-01-15 17:00:00
105546,6,0,0,0,0,76.5,3.6,0,0,0,0,0,2019-01-15 18:00:00
105547,6,0,0,0,0,72.6,3.5,0,0,0,0,0,2019-01-15 19:00:00
105548,6,0,0,0,0,82.0,3.6,0,0,0,0,0,2019-01-15 20:00:00
105549,6,0,0,0,0,87.5,3.6,0,0,0,0,0,2019-01-15 21:00:00
105550,6,0,0,0,0,87.6,3.7,0,0,0,0,0,2019-01-15 22:00:00
105551,6,0,0,0,0,88.2,3.6,0,0,0,0,0,2019-01-15 23:00:00
105552,6,0,0,0,0,94.7,3.6,0,0,0,0,0,2019-01-16 00:00:00
105553,6,0,0,0,0,94.6,3.7,0,0,0,0,0,2019-01-16 01:00:00
105554,6,0,0,0,0,93.8,4.1,0,0,0,0,0,2019-01-16 02:00:00
105555,6,0,0,0,0,83.8,4.9,0,0,0,0,0,2019-01-16 03:00:00
105556,6,0,0,0,0,81.5,5.5,0,0,0,0,0,2019-01-16 04:00:00
105557,7,0,0,0,0,75.1,5.7,0,0,0,0,0,2019-01-16 05:00:00
105558,7,0,0,0,0,76.4,5.6,0,0,0,0,0,2019-01-16 06:00:00
105559,7,3,4,3,4,76.3,5.4,1,0,1,1,0,2019-01-16 07:00:00
105560,7,32,203,54,150,69.7,5.3,15,0,15,14,0,2019-01-16 08:00:00
105561,7,55,414,124,339,91.5,5.3,10,0,10,10,0,2019-01-16 09:00:00
105562,7,67,491,172,440,87.9,5.4,21,0,21,19,0,2019-01-16 10:00:00
105563,7,70,509,184,467,71.3,5.4,53,0,53,50,0,2019-01-16 11:00:00
105564,7,66,458,159,407,79.7,5.5,33,0,33,32,0,2019-01-16 12:00:00
105565,7,51,336,101,272,81.1,5.6,17,0,17,17,0,2019-01-16 13:00:00
105566,7,23,87,30,71,86.4,5.7,5,0,5,5,0,2019-01-16 14:00:00
105567,7,0,0,0,0,95.2,5.8,0,0,0,0,0,2019-01-16 15:00:00
105568,7,0,0,0,0,87.4,5.8,0,0,0,0,0,2019-01-16 16:00:00
105569,7,0,0,0,0,94.8,5.7,0,0,0,0,0,2019-01-16 17:00:00
105570,7,0,0,0,0,94.9,5.5,0,0,0,0,0,2019-01-16 18:00:00
105571,6,0,0,0,0,93.8,5.2,0,0,0,0,0,2019-01-16 19:00:00
105572,6,0,0,0,0,92.7,5.0,0,0,0,0,0,2019-01-16 20:00:00
105573,6,0,0,0,0,82.3,4.7,0,0,0,0,0,2019-01-16 21:00:00
105574,6,0,0,0,0,86.9,4.4,0,0,0,0,0,2019-01-16 22:00:00
105575,5,0,0,0,0,87.6,4.2,0,0,0,0,0,2019-01-16 23:00:00
105576,5,0,0,0,0,94.9,3.9,0,0,0,0,0,2019-01-17 00:00:00
105577,5,0,0,0,0,94.7,3.4,0,0,0,0,0,2019-01-17 01:00:00
105578,4,0,0,0,0,89.9,2.9,0,0,0,0,0,2019-01-17 02:00:00
105579,4,0,0,0,0,4.8,2.4,0,0,0,0,0,2019-01-17 03:00:00
105580,4,0,0,0,0,4.4,2.2,0,0,0,0,0,2019-01-17 04:00:00
105581,4,0,0,0,0,11.4,2.0,0,0,0,0,0,2019-01-17 05:00:00
105582,4,0,0,0,0,62.5,2.0,0,0,0,0,0,2019-01-17 06:00:00
105583,4,3,2,3,4,62.7,1.9,1,0,1,1,0,2019-01-17 07:00:00
105584,4,35,160,52,129,67.4,1.8,17,0,17,16,0,2019-01-17 08:00:00
105585,4,60,367,123,315,58.2,2.0,52,0,52,49,0,2019-01-17 09:00:00
105586,4,72,465,172,429,60.1,2.0,69,0,69,65,0,2019-01-17 10:00:00
105587,3,70,524,190,479,51.4,1.9,92,0,92,87,0,2019-01-17 11:00:00
105588,3,56,565,172,469,71.7,1.6,49,0,49,46,0,2019-01-17 12:00:00
105589,2,42,487,115,354,73.3,0.6,29,0,29,28,0,2019-01-17 13:00:00
105590,1,20,200,39,129,65.5,-0.9,13,0,13,12,0,2019-01-17 14:00:00
105591,0,0,0,0,0,54.2,-2.4,0,0,0,0,0,2019-01-17 15:00:00
105592,0,0,0,0,0,65.5,-3.4,0,0,0,0,0,2019-01-17 16:00:00
105593,0,0,0,0,0,65.8,-4.0,0,0,0,0,0,2019-01-17 17:00:00
105594,0,0,0,0,0,62.9,-4.4,0,0,0,0,0,2019-01-17 18:00:00
105595,0,0,0,0,0,57.9,-4.7,0,0,0,0,0,2019-01-17 19:00:00
105596,-1,0,0,0,0,71.6,-4.9,0,0,0,0,0,2019-01-17 20:00:00
105597,-2,0,0,0,0,70.2,-5.0,0,0,0,0,0,2019-01-17 21:00:00
105598,-2,0,0,0,0,33.9,-5.1,0,0,0,0,0,2019-01-17 22:00:00
105599,-3,0,0,0,0,0.0,-5.5,0,0,0,0,0,2019-01-17 23:00:00
105600,-3,0,0,0,0,0.0,-5.6,0,0,0,0,0,2019-01-18 00:00:00
105601,-3,0,0,0,0,0.0,-5.5,0,0,0,0,0,2019-01-18 01:00:00
105602,-3,0,0,0,0,0.0,-5.2,0,0,0,0,0,2019-01-18 02:00:00
105603,-4,0,0,0,0,0.0,-5.1,0,0,0,0,1,2019-01-18 03:00:00
105604,-3,0,0,0,0,0.0,-4.9,0,0,0,0,3,2019-01-18 04:00:00
105605,-3,0,0,0,0,0.0,-4.9,0,0,0,0,6,2019-01-18 05:00:00
105606,-3,0,0,0,0,0.0,-4.9,0,0,0,0,8,2019-01-18 06:00:00
105607,-3,3,17,4,11,0.0,-5.1,3,17,4,11,8,2019-01-18 07:00:00
105608,-3,28,375,67,239,0.0,-4.8,28,375,67,239,10,2019-01-18 08:00:00
105609,-1,43,604,147,445,0.0,-3.6,43,604,147,445,10,2019-01-18 09:00:00
105610,0,48,700,201,563,0.0,-2.6,48,700,201,563,8,2019-01-18 10:00:00
105611,1,49,722,216,594,2.0,-2.2,55,677,212,570,6,2019-01-18 11:00:00
105612,2,46,691,190,543,3.9,-1.9,58,602,182,495,4,2019-01-18 12:00:00
105613,2,38,593,129,413,0.0,-1.9,38,593,129,413,2,2019-01-18 13:00:00
105614,1,20,277,45,167,0.0,-2.3,20,277,45,167,2,2019-01-18 14:00:00
105615,0,0,1,0,0,0.0,-2.8,0,1,0,0,2,2019-01-18 15:00:00
105616,-1,0,0,0,0,0.0,-3.2,0,0,0,0,2,2019-01-18 16:00:00
105617,-1,0,0,0,0,0.0,-3.1,0,0,0,0,2,2019-01-18 17:00:00
105618,-1,0,0,0,0,0.0,-2.7,0,0,0,0,2,2019-01-18 18:00:00
105619,0,0,0,0,0,0.0,-2.2,0,0,0,0,2,2019-01-18 19:00:00
105620,-1,0,0,0,0,0.0,-2.1,0,0,0,0,2,2019-01-18 20:00:00
105621,-1,0,0,0,0,0.0,-2.1,0,0,0,0,2,2019-01-18 21:00:00
105622,-1,0,0,0,0,0.0,-2.0,0,0,0,0,2,2019-01-18 22:00:00
105623,-1,0,0,0,0,0.0,-2.2,0,0,0,0,2,2019-01-18 23:00:00
105624,-2,0,0,0,0,5.7,-2.4,0,0,0,0,2,2019-01-19 00:00:00
105625,-2,0,0,0,0,25.6,-2.7,0,0,0,0,2,2019-01-19 01:00:00
105626,-2,0,0,0,0,31.0,-2.9,0,0,0,0,2,2019-01-19 02:00:00
105627,-3,0,0,0,0,0.0,-3.0,0,0,0,0,2,2019-01-19 03:00:00
105628,-2,0,0,0,0,24.1,-3.0,0,0,0,0,2,2019-01-19 04:00:00
105629,-2,0,0,0,0,13.5,-2.9,0,0,0,0,2,2019-01-19 05:00:00
105630,-3,0,0,0,0,38.6,-3.0,0,0,0,0,3,2019-01-19 06:00:00
105631,-3,3,21,5,13,13.9,-3.0,4,13,5,9,4,2019-01-19 07:00:00
105632,-2,28,385,69,243,20.3,-2.2,43,110,54,106,4,2019-01-19 08:00:00
105633,0,43,598,147,441,4.6,-0.9,52,505,140,392,4,2019-01-19 09:00:00
105634,1,49,673,199,547,46.4,0.0,103,15,106,109,4,2019-01-19 10:00:00
105635,1,51,689,213,574,59.3,0.5,87,0,87,82,2,2019-01-19 11:00:00
105636,2,48,652,187,521,46.4,0.8,97,10,100,100,1,2019-01-19 12:00:00
105637,2,42,532,125,383,41.4,0.7,73,4,73,72,0,2019-01-19 13:00:00
105638,1,23,227,44,146,60.9,0.4,21,0,21,20,0,2019-01-19 14:00:00
105639,1,0,1,0,1,87.5,0.0,0,0,0,0,0,2019-01-19 15:00:00
105640,0,0,0,0,0,87.3,-0.2,0,0,0,0,0,2019-01-19 16:00:00
105641,0,0,0,0,0,64.1,-0.5,0,0,0,0,0,2019-01-19 17:00:00
105642,0,0,0,0,0,0.6,-0.8,0,0,0,0,0,2019-01-19 18:00:00
105643,-1,0,0,0,0,0.0,-1.3,0,0,0,0,0,2019-01-19 19:00:00
105644,-1,0,0,0,0,0.0,-1.7,0,0,0,0,0,2019-01-19 20:00:00
105645,-1,0,0,0,0,0.0,-2.0,0,0,0,0,0,2019-01-19 21:00:00
105646,-2,0,0,0,0,0.0,-2.2,0,0,0,0,0,2019-01-19 22:00:00
105647,-2,0,0,0,0,0.0,-2.3,0,0,0,0,0,2019-01-19 23:00:00
105648,-2,0,0,0,0,0.0,-2.3,0,0,0,0,0,2019-01-20 00:00:00
105649,-2,0,0,0,0,0.0,-2.5,0,0,0,0,0,2019-01-20 01:00:00
105650,-2,0,0,0,0,0.0,-2.6,0,0,0,0,0,2019-01-20 02:00:00
105651,-2,0,0,0,0,0.0,-2.6,0,0,0,0,1,2019-01-20 03:00:00
105652,-2,0,0,0,0,0.0,-2.8,0,0,0,0,2,2019-01-20 04:00:00
105653,-2,0,0,0,0,0.0,-3.0,0,0,0,0,2,2019-01-20 05:00:00
105654,-2,0,0,0,0,0.0,-3.2,0,0,0,0,2,2019-01-20 06:00:00
105655,-3,4,18,5,12,0.0,-3.3,4,18,5,12,3,2019-01-20 07:00:00
105656,-2,32,343,69,227,0.0,-2.9,32,343,69,227,4,2019-01-20 08:00:00
105657,-1,51,537,147,416,0.0,-1.8,51,537,147,416,4,2019-01-20 09:00:00
105658,0,60,613,199,523,0.0,-0.9,60,613,199,523,2,2019-01-20 10:00:00
105659,1,62,630,213,551,0.0,-0.6,62,630,213,551,0,2019-01-20 11:00:00
105660,1,58,593,187,497,0.0,-0.5,58,593,187,497,0,2019-01-20 12:00:00
105661,1,47,484,126,363,0.0,-0.5,47,484,126,363,0,2019-01-20 13:00:00
105662,1,25,206,45,138,3.4,-0.4,26,180,44,126,0,2019-01-20 14:00:00
105663,0,1,1,1,1,0.3,-0.5,1,0,1,1,0,2019-01-20 15:00:00
105664,0,0,0,0,0,0.0,-0.9,0,0,0,0,0,2019-01-20 16:00:00
105665,-1,0,0,0,0,0.0,-1.2,0,0,0,0,0,2019-01-20 17:00:00
105666,-1,0,0,0,0,0.0,-1.3,0,0,0,0,0,2019-01-20 18:00:00
105667,-1,0,0,0,0,0.0,-1.4,0,0,0,0,0,2019-01-20 19:00:00
105668,-1,0,0,0,0,5.7,-1.5,0,0,0,0,0,2019-01-20 20:00:00
105669,-1,0,0,0,0,62.5,-1.3,0,0,0,0,0,2019-01-20 21:00:00
105670,-1,0,0,0,0,62.7,-1.2,0,0,0,0,0,2019-01-20 22:00:00
105671,-1,0,0,0,0,61.6,-1.4,0,0,0,0,0,2019-01-20 23:00:00
105672,-1,0,0,0,0,40.9,-1.5,0,0,0,0,0,2019-01-21 00:00:00
105673,-1,0,0,0,0,41.7,-1.5,0,0,0,0,0,2019-01-21 01:00:00
105674,-1,0,0,0,0,44.3,-1.8,0,0,0,0,0,2019-01-21 02:00:00
105675,-1,0,0,0,0,43.5,-2.2,0,0,0,0,4,2019-01-21 03:00:00
105676,-1,0,0,0,0,50.1,-2.4,0,0,0,0,12,2019-01-21 04:00:00
105677,-1,0,0,0,0,50.8,-2.4,0,0,0,0,18,2019-01-21 05:00:00
105678,-1,0,0,0,0,56.5,-2.2,0,0,0,0,26,2019-01-21 06:00:00
105679,-1,4,8,5,8,60.7,-2.0,2,0,2,2,29,2019-01-21 07:00:00
105680,-1,38,196,61,153,63.2,-1.5,22,0,22,21,30,2019-01-21 08:00:00
105681,0,67,347,130,311,58.1,-0.6,56,0,56,52,34,2019-01-21 09:00:00
105682,1,84,406,177,402,61.8,0.3,67,0,67,63,36,2019-01-21 10:00:00
105683,2,88,421,190,427,58.8,0.8,78,0,78,74,34,2019-01-21 11:00:00
105684,2,72,472,176,430,60.0,0.9,71,0,71,67,30,2019-01-21 12:00:00
105685,2,57,371,118,304,60.5,0.8,46,0,46,44,24,2019-01-21 13:00:00
105686,3,29,147,44,110,49.7,1.1,23,0,23,21,20,2019-01-21 14:00:00
105687,3,1,0,1,1,53.5,1.3,0,0,0,0,17,2019-01-21 15:00:00
105688,3,0,0,0,0,57.7,1.5,0,0,0,0,14,2019-01-21 16:00:00
105689,2,0,0,0,0,55.4,1.5,0,0,0,0,11,2019-01-21 17:00:00
105690,2,0,0,0,0,23.2,1.5,0,0,0,0,8,2019-01-21 18:00:00
105691,2,0,0,0,0,23.2,1.5,0,0,0,0,6,2019-01-21 19:00:00
105692,2,0,0,0,0,20.8,1.2,0,0,0,0,6,2019-01-21 20:00:00
105693,2,0,0,0,0,22.2,1.2,0,0,0,0,5,2019-01-21 21:00:00
105694,2,0,0,0,0,23.4,1.2,0,0,0,0,5,2019-01-21 22:00:00
105695,1,0,0,0,0,23.3,1.0,0,0,0,0,4,2019-01-21 23:00:00
105696,1,0,0,0,0,0.3,0.8,0,0,0,0,4,2019-01-22 00:00:00
105697,1,0,0,0,0,0.0,0.5,0,0,0,0,5,2019-01-22 01:00:00
105698,0,0,0,0,0,0.0,0.2,0,0,0,0,6,2019-01-22 02:00:00
105699,0,0,0,0,0,0.0,-0.2,0,0,0,0,10,2019-01-22 03:00:00
105700,0,0,0,0,0,0.0,-0.4,0,0,0,0,13,2019-01-22 04:00:00
105701,0,0,0,0,0,0.0,-0.3,0,0,0,0,14,2019-01-22 05:00:00
105702,0,0,0,0,0,0.0,-0.2,0,0,0,0,16,2019-01-22 06:00:00
105703,0,5,19,7,14,0.0,-0.2,5,19,7,14,18,2019-01-22 07:00:00
105704,0,35,327,72,221,47.4,-0.2,33,12,34,37,22,2019-01-22 08:00:00
105705,0,53,529,151,415,78.9,-0.2,32,0,32,30,24,2019-01-22 09:00:00
105706,0,60,624,205,533,67.7,-0.0,66,0,66,62,23,2019-01-22 10:00:00
105707,1,62,645,221,564,74.1,0.2,57,0,57,54,22,2019-01-22 11:00:00
105708,1,60,599,195,507,75.2,0.2,48,0,48,45,20,2019-01-22 12:00:00
105709,1,50,500,134,378,63.5,-0.2,44,9,45,48,18,2019-01-22 13:00:00
105710,1,27,256,53,167,52.8,-0.4,22,104,34,82,16,2019-01-22 14:00:00
105711,1,1,3,1,2,95.9,-0.6,0,0,0,0,16,2019-01-22 15:00:00
105712,1,0,0,0,0,88.9,-0.9,0,0,0,0,16,2019-01-22 16:00:00
105713,0,0,0,0,0,79.4,-1.2,0,0,0,0,15,2019-01-22 17:00:00
105714,0,0,0,0,0,78.2,-1.4,0,0,0,0,14,2019-01-22 18:00:00
105715,0,0,0,0,0,80.2,-1.6,0,0,0,0,14,2019-01-22 19:00:00
105716,0,0,0,0,0,76.2,-2.1,0,0,0,0,14,2019-01-22 20:00:00
105717,-1,0,0,0,0,76.1,-2.6,0,0,0,0,14,2019-01-22 21:00:00
105718,-1,0,0,0,0,75.2,-3.1,0,0,0,0,14,2019-01-22 22:00:00
105719,-2,0,0,0,0,39.2,-3.4,0,0,0,0,14,2019-01-22 23:00:00
105720,-2,0,0,0,0,30.6,-3.8,0,0,0,0,14,2019-01-23 00:00:00
105721,-2,0,0,0,0,76.3,-4.1,0,0,0,0,14,2019-01-23 01:00:00
105722,-3,0,0,0,0,62.3,-4.3,0,0,0,0,16,2019-01-23 02:00:00
105723,-3,0,0,0,0,74.2,-4.3,0,0,0,0,20,2019-01-23 03:00:00
105724,-2,0,0,0,0,76.3,-4.4,0,0,0,0,23,2019-01-23 04:00:00
105725,-3,0,0,0,0,62.5,-4.4,0,0,0,0,24,2019-01-23 05:00:00
105726,-3,0,0,0,0,76.2,-4.4,0,0,0,0,25,2019-01-23 06:00:00
105727,-3,5,35,8,22,76.1,-4.5,2,0,2,2,25,2019-01-23 07:00:00
105728,-2,32,416,80,266,50.1,-4.4,43,0,43,41,25,2019-01-23 08:00:00
105729,-2,50,598,162,456,23.7,-4.3,91,168,126,214,25,2019-01-23 09:00:00
105730,-2,56,686,218,573,26.8,-4.4,119,172,158,250,24,2019-01-23 10:00:00
105731,-1,58,705,234,605,32.3,-4.2,143,63,159,192,23,2019-01-23 11:00:00
105732,-1,57,663,208,549,24.4,-4.0,118,173,157,254,22,2019-01-23 12:00:00
105733,-1,47,566,145,418,23.3,-3.8,80,177,114,204,20,2019-01-23 13:00:00
105734,-1,27,310,59,195,30.5,-3.7,37,61,43,70,20,2019-01-23 14:00:00
105735,-2,2,6,2,4,8.8,-4.0,1,0,1,1,20,2019-01-23 15:00:00
105736,-2,0,0,0,0,38.5,-4.2,0,0,0,0,20,2019-01-23 16:00:00
105737,-3,0,0,0,0,46.9,-4.4,0,0,0,0,20,2019-01-23 17:00:00
105738,-3,0,0,0,0,46.0,-4.4,0,0,0,0,20,2019-01-23 18:00:00
105739,-3,0,0,0,0,46.0,-4.4,0,0,0,0,20,2019-01-23 19:00:00
105740,-3,0,0,0,0,47.2,-4.6,0,0,0,0,20,2019-01-23 20:00:00
105741,-3,0,0,0,0,47.2,-4.9,0,0,0,0,20,2019-01-23 21:00:00
105742,-3,0,0,0,0,47.1,-4.9,0,0,0,0,20,2019-01-23 22:00:00
105743,-3,0,0,0,0,46.0,-5.2,0,0,0,0,20,2019-01-23 23:00:00
105744,-3,0,0,0,0,47.2,-5.3,0,0,0,0,20,2019-01-24 00:00:00
105745,-3,0,0,0,0,47.2,-5.4,0,0,0,0,20,2019-01-24 01:00:00
105746,-3,0,0,0,0,47.8,-5.4,0,0,0,0,20,2019-01-24 02:00:00
105747,-3,0,0,0,0,62.6,-5.5,0,0,0,0,20,2019-01-24 03:00:00
105748,-3,0,0,0,0,62.7,-5.4,0,0,0,0,20,2019-01-24 04:00:00
105749,-3,0,0,0,0,62.7,-5.4,0,0,0,0,20,2019-01-24 05:00:00
105750,-3,0,0,0,0,62.7,-5.6,0,0,0,0,20,2019-01-24 06:00:00
105751,-3,6,37,9,23,62.5,-5.6,3,0,3,3,20,2019-01-24 07:00:00
105752,-3,34,408,82,264,64.1,-5.3,28,0,28,27,20,2019-01-24 08:00:00
105753,-2,52,583,164,450,77.7,-5.3,36,0,36,34,20,2019-01-24 09:00:00
105754,-2,59,667,219,564,76.6,-5.4,51,0,51,48,20,2019-01-24 10:00:00
105755,-2,60,686,235,596,78.3,-5.0,51,0,51,48,20,2019-01-24 11:00:00
105756,-1,58,653,209,545,77.3,-4.9,47,0,47,45,20,2019-01-24 12:00:00
105757,-1,49,548,146,410,70.6,-4.8,42,0,42,40,20,2019-01-24 13:00:00
105758,-2,28,313,61,198,48.4,-4.7,29,0,29,27,20,2019-01-24 14:00:00
105759,-2,2,7,3,5,0.4,-4.6,2,6,3,4,20,2019-01-24 15:00:00
105760,-2,0,0,0,0,0.0,-4.6,0,0,0,0,20,2019-01-24 16:00:00
105761,-2,0,0,0,0,0.0,-4.7,0,0,0,0,20,2019-01-24 17:00:00
105762,-2,0,0,0,0,0.0,-4.8,0,0,0,0,20,2019-01-24 18:00:00
105763,-2,0,0,0,0,0.0,-4.8,0,0,0,0,21,2019-01-24 19:00:00
105764,-3,0,0,0,0,0.0,-4.8,0,0,0,0,22,2019-01-24 20:00:00
105765,-3,0,0,0,0,0.0,-4.6,0,0,0,0,22,2019-01-24 21:00:00
105766,-3,0,0,0,0,0.0,-4.6,0,0,0,0,22,2019-01-24 22:00:00
105767,-3,0,0,0,0,4.1,-4.8,0,0,0,0,22,2019-01-24 23:00:00
105768,-3,0,0,0,0,45.8,-4.9,0,0,0,0,22,2019-01-25 00:00:00
105769,-3,0,0,0,0,45.9,-5.0,0,0,0,0,24,2019-01-25 01:00:00
105770,-3,0,0,0,0,45.6,-5.2,0,0,0,0,25,2019-01-25 02:00:00
105771,-3,0,0,0,0,44.7,-5.4,0,0,0,0,25,2019-01-25 03:00:00
105772,-3,0,0,0,0,45.7,-5.6,0,0,0,0,25,2019-01-25 04:00:00
105773,-3,0,0,0,0,42.1,-5.8,0,0,0,0,25,2019-01-25 05:00:00
105774,-3,0,0,0,0,19.8,-5.9,0,0,0,0,25,2019-01-25 06:00:00
105775,-4,7,25,9,19,47.4,-6.0,5,0,5,4,25,2019-01-25 07:00:00
105776,-3,40,315,78,222,63.5,-5.9,26,0,26,25,25,2019-01-25 08:00:00
105777,-3,62,495,159,408,79.2,-6.0,33,0,33,31,26,2019-01-25 09:00:00
105778,-3,73,574,213,519,76.1,-6.4,51,0,51,48,27,2019-01-25 10:00:00
105779,-3,75,604,230,556,81.1,-6.6,44,0,44,41,27,2019-01-25 11:00:00
105780,-2,70,573,205,507,77.9,-6.6,45,0,45,42,27,2019-01-25 12:00:00
105781,-2,57,477,144,378,58.2,-6.5,60,0,60,56,28,2019-01-25 13:00:00
105782,-2,33,262,61,177,56.7,-6.3,29,0,29,28,29,2019-01-25 14:00:00
105783,-2,3,7,3,5,90.2,-6.0,0,0,0,0,29,2019-01-25 15:00:00
105784,-3,0,0,0,0,82.2,-5.6,0,0,0,0,31,2019-01-25 16:00:00
105785,-3,0,0,0,0,87.1,-5.4,0,0,0,0,33,2019-01-25 17:00:00
105786,-3,0,0,0,0,86.3,-5.5,0,0,0,0,33,2019-01-25 18:00:00
105787,-3,0,0,0,0,83.2,-5.8,0,0,0,0,33,2019-01-25 19:00:00
105788,-3,0,0,0,0,84.9,-6.1,0,0,0,0,33,2019-01-25 20:00:00
105789,-3,0,0,0,0,61.7,-6.0,0,0,0,0,33,2019-01-25 21:00:00
105790,-3,0,0,0,0,61.4,-5.8,0,0,0,0,33,2019-01-25 22:00:00
105791,-3,0,0,0,0,62.9,-5.7,0,0,0,0,33,2019-01-25 23:00:00
105792,-3,0,0,0,0,76.3,-5.4,0,0,0,0,36,2019-01-26 00:00:00
105793,-3,0,0,0,0,77.9,-5.0,0,0,0,0,40,2019-01-26 01:00:00
105794,-3,0,0,0,0,86.7,-4.5,0,0,0,0,40,2019-01-26 02:00:00
105795,-3,0,0,0,0,62.3,-4.2,0,0,0,0,46,2019-01-26 03:00:00
105796,-2,0,0,0,0,73.8,-3.8,0,0,0,0,51,2019-01-26 04:00:00
105797,-2,0,0,0,0,69.2,-3.4,0,0,0,0,51,2019-01-26 05:00:00
105798,-2,0,0,0,0,45.9,-3.2,0,0,0,0,51,2019-01-26 06:00:00
105799,-2,7,17,9,15,47.4,-2.8,4,0,4,3,52,2019-01-26 07:00:00
105800,-1,43,244,74,185,63.8,-2.6,27,0,27,25,54,2019-01-26 08:00:00
105801,-1,69,403,149,353,77.4,-2.6,33,0,33,31,58,2019-01-26 09:00:00
105802,-1,83,473,200,456,71.3,-2.5,57,0,57,54,62,2019-01-26 10:00:00
105803,-1,86,498,217,490,81.6,-2.2,40,0,40,38,63,2019-01-26 11:00:00
105804,-1,83,451,191,433,73.3,-1.8,51,0,51,48,62,2019-01-26 12:00:00
105805,0,67,356,133,311,63.1,-1.5,47,0,47,45,62,2019-01-26 13:00:00
105806,0,37,177,57,136,77.0,-1.1,13,0,13,12,61,2019-01-26 14:00:00
105807,0,3,4,3,5,96.1,-0.6,0,0,0,0,61,2019-01-26 15:00:00
105808,0,0,0,0,0,94.4,-0.3,0,0,0,0,60,2019-01-26 16:00:00
105809,0,0,0,0,0,94.6,-0.0,0,0,0,0,60,2019-01-26 17:00:00
105810,1,0,0,0,0,94.9,0.2,0,0,0,0,60,2019-01-26 18:00:00
105811,1,0,0,0,0,94.9,0.4,0,0,0,0,59,2019-01-26 19:00:00
